1, 0.019802731
1, 0.019531278
1, 0.019758627
1, 0.019505993
2, 0.099608475
2, 0.108426495
2, 0.044110451
2, 0.104807773
4, 0.137766027
4, 0.170479376
4, 0.191463733
4, 0.200966966
8, 0.332496044
8, 0.403912276
8, 0.393876715
8, 0.389898364
16, 0.781231563
16, 0.772256881
16, 0.756049925
16, 0.794821102
32, 1.530243904
32, 1.517327311
32, 1.500979472
32, 1.54333368
64, 3.039458279
64, 3.056733253
64, 3.032595381
64, 3.079189106
