1, 0.010950337
1, 0.010948182
1, 0.010908696
1, 0.010954966
2, 0.038399705
2, 0.036973916
2, 0.03888812
2, 0.03860937
4, 0.071810658
4, 0.073095884
4, 0.067112768
4, 0.070813329
8, 0.14789824
8, 0.144904207
8, 0.143655642
8, 0.14603788
16, 0.305512829
16, 0.306397741
16, 0.301126602
16, 0.299076215
32, 0.590171028
32, 0.606600255
32, 0.602312369
32, 0.586583377
64, 1.203299764
64, 1.210028213
64, 1.196134631
64, 1.201265399
